,timestamp,hf,hl,seed,gpu,image_name,heigth,width,cropped_heigth,cropped_width,is_cropped,lr,epochs,date,root_path,path
136,1603843559-156915,45,12,42,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,28-10-2020,D:\data\cameramen\28-10-2020\1603843559-156915\train,/content/my_data/1603843559-156915.45.12.arch_no_7.trial_no_0.pth
137,1603843559-156915,45,12,123,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,28-10-2020,D:\data\cameramen\28-10-2020\1603843559-156915\train,/content/my_data/1603843559-156915.45.12.arch_no_8.trial_no_0.pth
138,1603843559-156915,45,13,0,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,28-10-2020,D:\data\cameramen\28-10-2020\1603843559-156915\train,/content/my_data/1603843559-156915.45.13.arch_no_9.trial_no_0.pth
139,1603843559-156915,45,13,42,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,28-10-2020,D:\data\cameramen\28-10-2020\1603843559-156915\train,/content/my_data/1603843559-156915.45.13.arch_no_10.trial_no_0.pth
140,1603843559-156915,45,13,123,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,28-10-2020,D:\data\cameramen\28-10-2020\1603843559-156915\train,/content/my_data/1603843559-156915.45.13.arch_no_11.trial_no_0.pth
141,1603905451-45262,90,3,0,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,28-10-2020,D:\data\cameramen\28-10-2020\1603905451-45262\train,/content/my_data/1603905451-45262.90.3.arch_no_0.trial_no_0.pth
142,1603905451-45262,90,3,42,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,28-10-2020,D:\data\cameramen\28-10-2020\1603905451-45262\train,/content/my_data/1603905451-45262.90.3.arch_no_1.trial_no_0.pth
143,1603905451-45262,90,3,123,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,28-10-2020,D:\data\cameramen\28-10-2020\1603905451-45262\train,/content/my_data/1603905451-45262.90.3.arch_no_2.trial_no_0.pth
144,1603905451-45262,90,4,0,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,28-10-2020,D:\data\cameramen\28-10-2020\1603905451-45262\train,/content/my_data/1603905451-45262.90.4.arch_no_3.trial_no_0.pth
145,1603905451-45262,90,4,42,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,28-10-2020,D:\data\cameramen\28-10-2020\1603905451-45262\train,/content/my_data/1603905451-45262.90.4.arch_no_4.trial_no_0.pth
146,1603905451-45262,90,4,123,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,28-10-2020,D:\data\cameramen\28-10-2020\1603905451-45262\train,/content/my_data/1603905451-45262.90.4.arch_no_5.trial_no_0.pth
147,1603905451-45262,90,5,0,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,28-10-2020,D:\data\cameramen\28-10-2020\1603905451-45262\train,/content/my_data/1603905451-45262.90.5.arch_no_6.trial_no_0.pth
148,1603905451-45262,90,5,42,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,28-10-2020,D:\data\cameramen\28-10-2020\1603905451-45262\train,/content/my_data/1603905451-45262.90.5.arch_no_7.trial_no_0.pth
149,1603905451-45262,90,5,123,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,28-10-2020,D:\data\cameramen\28-10-2020\1603905451-45262\train,/content/my_data/1603905451-45262.90.5.arch_no_8.trial_no_0.pth
150,1603905451-45262,90,6,0,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,28-10-2020,D:\data\cameramen\28-10-2020\1603905451-45262\train,/content/my_data/1603905451-45262.90.6.arch_no_9.trial_no_0.pth
151,1603905451-45262,90,6,42,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,28-10-2020,D:\data\cameramen\28-10-2020\1603905451-45262\train,/content/my_data/1603905451-45262.90.6.arch_no_10.trial_no_0.pth
152,1603905451-45262,90,6,123,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,28-10-2020,D:\data\cameramen\28-10-2020\1603905451-45262\train,/content/my_data/1603905451-45262.90.6.arch_no_11.trial_no_0.pth
153,1603905451-45262,90,7,0,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,28-10-2020,D:\data\cameramen\28-10-2020\1603905451-45262\train,/content/my_data/1603905451-45262.90.7.arch_no_12.trial_no_0.pth
154,1603905451-45262,90,7,42,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,28-10-2020,D:\data\cameramen\28-10-2020\1603905451-45262\train,/content/my_data/1603905451-45262.90.7.arch_no_13.trial_no_0.pth
155,1603905451-45262,90,7,123,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,28-10-2020,D:\data\cameramen\28-10-2020\1603905451-45262\train,/content/my_data/1603905451-45262.90.7.arch_no_14.trial_no_0.pth
156,1603905451-45262,90,8,0,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,28-10-2020,D:\data\cameramen\28-10-2020\1603905451-45262\train,/content/my_data/1603905451-45262.90.8.arch_no_15.trial_no_0.pth
157,1603905451-45262,90,8,42,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,28-10-2020,D:\data\cameramen\28-10-2020\1603905451-45262\train,/content/my_data/1603905451-45262.90.8.arch_no_16.trial_no_0.pth
158,1603905451-45262,90,8,123,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,28-10-2020,D:\data\cameramen\28-10-2020\1603905451-45262\train,/content/my_data/1603905451-45262.90.8.arch_no_17.trial_no_0.pth
159,1603905451-45262,90,9,0,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,28-10-2020,D:\data\cameramen\28-10-2020\1603905451-45262\train,/content/my_data/1603905451-45262.90.9.arch_no_18.trial_no_0.pth
160,1603905451-45262,90,9,42,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,28-10-2020,D:\data\cameramen\28-10-2020\1603905451-45262\train,/content/my_data/1603905451-45262.90.9.arch_no_19.trial_no_0.pth
161,1603905451-45262,90,9,123,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,28-10-2020,D:\data\cameramen\28-10-2020\1603905451-45262\train,/content/my_data/1603905451-45262.90.9.arch_no_20.trial_no_0.pth
162,1604097384-058852,35,2,0,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,30-10-2020,D:\data\cameramen\30-10-2020\1604097384-058852\train,/content/my_data/1604097384-058852.35.2.arch_no_0.trial_no_0.pth
163,1604097384-058852,35,2,42,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,30-10-2020,D:\data\cameramen\30-10-2020\1604097384-058852\train,/content/my_data/1604097384-058852.35.2.arch_no_1.trial_no_0.pth
166,1604097384-058852,35,2,101,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,30-10-2020,D:\data\cameramen\30-10-2020\1604097384-058852\train,/content/my_data/1604097384-058852.35.2.arch_no_2.trial_no_0.pth
164,1604097384-058852,35,2,123,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,30-10-2020,D:\data\cameramen\30-10-2020\1604097384-058852\train,/content/my_data/1604097384-058852.35.2.arch_no_3.trial_no_0.pth
165,1604097384-058852,35,2,1234,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,30-10-2020,D:\data\cameramen\30-10-2020\1604097384-058852\train,/content/my_data/1604097384-058852.35.2.arch_no_4.trial_no_0.pth
167,1604097384-058852,35,3,0,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,30-10-2020,D:\data\cameramen\30-10-2020\1604097384-058852\train,/content/my_data/1604097384-058852.35.3.arch_no_5.trial_no_0.pth
168,1604097384-058852,35,3,42,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,30-10-2020,D:\data\cameramen\30-10-2020\1604097384-058852\train,/content/my_data/1604097384-058852.35.3.arch_no_6.trial_no_0.pth
171,1604097384-058852,35,3,101,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,30-10-2020,D:\data\cameramen\30-10-2020\1604097384-058852\train,/content/my_data/1604097384-058852.35.3.arch_no_7.trial_no_0.pth
169,1604097384-058852,35,3,123,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,30-10-2020,D:\data\cameramen\30-10-2020\1604097384-058852\train,/content/my_data/1604097384-058852.35.3.arch_no_8.trial_no_0.pth
170,1604097384-058852,35,3,1234,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,30-10-2020,D:\data\cameramen\30-10-2020\1604097384-058852\train,/content/my_data/1604097384-058852.35.3.arch_no_9.trial_no_0.pth
172,1604097384-058852,35,4,0,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,30-10-2020,D:\data\cameramen\30-10-2020\1604097384-058852\train,/content/my_data/1604097384-058852.35.4.arch_no_10.trial_no_0.pth
173,1604097384-058852,35,4,42,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,30-10-2020,D:\data\cameramen\30-10-2020\1604097384-058852\train,/content/my_data/1604097384-058852.35.4.arch_no_11.trial_no_0.pth
176,1604097384-058852,35,4,101,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,30-10-2020,D:\data\cameramen\30-10-2020\1604097384-058852\train,/content/my_data/1604097384-058852.35.4.arch_no_12.trial_no_0.pth
174,1604097384-058852,35,4,123,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,30-10-2020,D:\data\cameramen\30-10-2020\1604097384-058852\train,/content/my_data/1604097384-058852.35.4.arch_no_13.trial_no_0.pth
175,1604097384-058852,35,4,1234,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,30-10-2020,D:\data\cameramen\30-10-2020\1604097384-058852\train,/content/my_data/1604097384-058852.35.4.arch_no_14.trial_no_0.pth
177,1604097384-058852,35,5,0,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,30-10-2020,D:\data\cameramen\30-10-2020\1604097384-058852\train,/content/my_data/1604097384-058852.35.5.arch_no_15.trial_no_0.pth
178,1604097384-058852,35,5,42,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,30-10-2020,D:\data\cameramen\30-10-2020\1604097384-058852\train,/content/my_data/1604097384-058852.35.5.arch_no_16.trial_no_0.pth
181,1604097384-058852,35,5,101,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,30-10-2020,D:\data\cameramen\30-10-2020\1604097384-058852\train,/content/my_data/1604097384-058852.35.5.arch_no_17.trial_no_0.pth
179,1604097384-058852,35,5,123,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,30-10-2020,D:\data\cameramen\30-10-2020\1604097384-058852\train,/content/my_data/1604097384-058852.35.5.arch_no_18.trial_no_0.pth
180,1604097384-058852,35,5,1234,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,30-10-2020,D:\data\cameramen\30-10-2020\1604097384-058852\train,/content/my_data/1604097384-058852.35.5.arch_no_19.trial_no_0.pth
182,1604097384-058852,35,6,0,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,30-10-2020,D:\data\cameramen\30-10-2020\1604097384-058852\train,/content/my_data/1604097384-058852.35.6.arch_no_20.trial_no_0.pth
183,1604097384-058852,35,6,42,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,30-10-2020,D:\data\cameramen\30-10-2020\1604097384-058852\train,/content/my_data/1604097384-058852.35.6.arch_no_21.trial_no_0.pth
186,1604097384-058852,35,6,101,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,30-10-2020,D:\data\cameramen\30-10-2020\1604097384-058852\train,/content/my_data/1604097384-058852.35.6.arch_no_22.trial_no_0.pth
184,1604097384-058852,35,6,123,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,30-10-2020,D:\data\cameramen\30-10-2020\1604097384-058852\train,/content/my_data/1604097384-058852.35.6.arch_no_23.trial_no_0.pth
185,1604097384-058852,35,6,1234,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,30-10-2020,D:\data\cameramen\30-10-2020\1604097384-058852\train,/content/my_data/1604097384-058852.35.6.arch_no_24.trial_no_0.pth
187,1604097384-058852,35,7,0,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,30-10-2020,D:\data\cameramen\30-10-2020\1604097384-058852\train,/content/my_data/1604097384-058852.35.7.arch_no_25.trial_no_0.pth
188,1604097384-058852,35,7,42,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,30-10-2020,D:\data\cameramen\30-10-2020\1604097384-058852\train,/content/my_data/1604097384-058852.35.7.arch_no_26.trial_no_0.pth
191,1604097384-058852,35,7,101,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,30-10-2020,D:\data\cameramen\30-10-2020\1604097384-058852\train,/content/my_data/1604097384-058852.35.7.arch_no_27.trial_no_0.pth
189,1604097384-058852,35,7,123,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,30-10-2020,D:\data\cameramen\30-10-2020\1604097384-058852\train,/content/my_data/1604097384-058852.35.7.arch_no_28.trial_no_0.pth
190,1604097384-058852,35,7,1234,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,30-10-2020,D:\data\cameramen\30-10-2020\1604097384-058852\train,/content/my_data/1604097384-058852.35.7.arch_no_29.trial_no_0.pth
192,1604097384-058852,35,8,0,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,30-10-2020,D:\data\cameramen\30-10-2020\1604097384-058852\train,/content/my_data/1604097384-058852.35.8.arch_no_30.trial_no_0.pth
193,1604097384-058852,35,8,42,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,30-10-2020,D:\data\cameramen\30-10-2020\1604097384-058852\train,/content/my_data/1604097384-058852.35.8.arch_no_31.trial_no_0.pth
196,1604097384-058852,35,8,101,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,30-10-2020,D:\data\cameramen\30-10-2020\1604097384-058852\train,/content/my_data/1604097384-058852.35.8.arch_no_32.trial_no_0.pth
194,1604097384-058852,35,8,123,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,30-10-2020,D:\data\cameramen\30-10-2020\1604097384-058852\train,/content/my_data/1604097384-058852.35.8.arch_no_33.trial_no_0.pth
195,1604097384-058852,35,8,1234,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,30-10-2020,D:\data\cameramen\30-10-2020\1604097384-058852\train,/content/my_data/1604097384-058852.35.8.arch_no_34.trial_no_0.pth
197,1604097384-058852,35,9,0,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,30-10-2020,D:\data\cameramen\30-10-2020\1604097384-058852\train,/content/my_data/1604097384-058852.35.9.arch_no_35.trial_no_0.pth
198,1604097384-058852,35,9,42,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,30-10-2020,D:\data\cameramen\30-10-2020\1604097384-058852\train,/content/my_data/1604097384-058852.35.9.arch_no_36.trial_no_0.pth
201,1604097384-058852,35,9,101,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,30-10-2020,D:\data\cameramen\30-10-2020\1604097384-058852\train,/content/my_data/1604097384-058852.35.9.arch_no_37.trial_no_0.pth
199,1604097384-058852,35,9,123,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,30-10-2020,D:\data\cameramen\30-10-2020\1604097384-058852\train,/content/my_data/1604097384-058852.35.9.arch_no_38.trial_no_0.pth
200,1604097384-058852,35,9,1234,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,30-10-2020,D:\data\cameramen\30-10-2020\1604097384-058852\train,/content/my_data/1604097384-058852.35.9.arch_no_39.trial_no_0.pth
202,1604282134-409324,25,2,0,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,02-11-2020,D:\data\cameramen\02-11-2020\1604282134-409324\train,/content/my_data/1604282134-409324.25.2.arch_no_0.trial_no_0.pth
203,1604282134-409324,25,2,42,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,02-11-2020,D:\data\cameramen\02-11-2020\1604282134-409324\train,/content/my_data/1604282134-409324.25.2.arch_no_1.trial_no_0.pth
206,1604282134-409324,25,2,101,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,02-11-2020,D:\data\cameramen\02-11-2020\1604282134-409324\train,/content/my_data/1604282134-409324.25.2.arch_no_2.trial_no_0.pth
204,1604282134-409324,25,2,123,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,02-11-2020,D:\data\cameramen\02-11-2020\1604282134-409324\train,/content/my_data/1604282134-409324.25.2.arch_no_3.trial_no_0.pth
205,1604282134-409324,25,2,1234,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,02-11-2020,D:\data\cameramen\02-11-2020\1604282134-409324\train,/content/my_data/1604282134-409324.25.2.arch_no_4.trial_no_0.pth
207,1604282134-409324,25,3,0,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,02-11-2020,D:\data\cameramen\02-11-2020\1604282134-409324\train,/content/my_data/1604282134-409324.25.3.arch_no_5.trial_no_0.pth
208,1604282134-409324,25,3,42,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,02-11-2020,D:\data\cameramen\02-11-2020\1604282134-409324\train,/content/my_data/1604282134-409324.25.3.arch_no_6.trial_no_0.pth
211,1604282134-409324,25,3,101,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,02-11-2020,D:\data\cameramen\02-11-2020\1604282134-409324\train,/content/my_data/1604282134-409324.25.3.arch_no_7.trial_no_0.pth
209,1604282134-409324,25,3,123,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,02-11-2020,D:\data\cameramen\02-11-2020\1604282134-409324\train,/content/my_data/1604282134-409324.25.3.arch_no_8.trial_no_0.pth
210,1604282134-409324,25,3,1234,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,02-11-2020,D:\data\cameramen\02-11-2020\1604282134-409324\train,/content/my_data/1604282134-409324.25.3.arch_no_9.trial_no_0.pth
212,1604282134-409324,25,4,0,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,02-11-2020,D:\data\cameramen\02-11-2020\1604282134-409324\train,/content/my_data/1604282134-409324.25.4.arch_no_10.trial_no_0.pth
213,1604282134-409324,25,4,42,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,02-11-2020,D:\data\cameramen\02-11-2020\1604282134-409324\train,/content/my_data/1604282134-409324.25.4.arch_no_11.trial_no_0.pth
216,1604282134-409324,25,4,101,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,02-11-2020,D:\data\cameramen\02-11-2020\1604282134-409324\train,/content/my_data/1604282134-409324.25.4.arch_no_12.trial_no_0.pth
214,1604282134-409324,25,4,123,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,02-11-2020,D:\data\cameramen\02-11-2020\1604282134-409324\train,/content/my_data/1604282134-409324.25.4.arch_no_13.trial_no_0.pth
215,1604282134-409324,25,4,1234,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,02-11-2020,D:\data\cameramen\02-11-2020\1604282134-409324\train,/content/my_data/1604282134-409324.25.4.arch_no_14.trial_no_0.pth
217,1604282134-409324,25,5,0,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,02-11-2020,D:\data\cameramen\02-11-2020\1604282134-409324\train,/content/my_data/1604282134-409324.25.5.arch_no_15.trial_no_0.pth
218,1604282134-409324,25,5,42,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,02-11-2020,D:\data\cameramen\02-11-2020\1604282134-409324\train,/content/my_data/1604282134-409324.25.5.arch_no_16.trial_no_0.pth
221,1604282134-409324,25,5,101,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,02-11-2020,D:\data\cameramen\02-11-2020\1604282134-409324\train,/content/my_data/1604282134-409324.25.5.arch_no_17.trial_no_0.pth
219,1604282134-409324,25,5,123,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,02-11-2020,D:\data\cameramen\02-11-2020\1604282134-409324\train,/content/my_data/1604282134-409324.25.5.arch_no_18.trial_no_0.pth
220,1604282134-409324,25,5,1234,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,02-11-2020,D:\data\cameramen\02-11-2020\1604282134-409324\train,/content/my_data/1604282134-409324.25.5.arch_no_19.trial_no_0.pth
222,1604282134-409324,25,6,0,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,02-11-2020,D:\data\cameramen\02-11-2020\1604282134-409324\train,/content/my_data/1604282134-409324.25.6.arch_no_20.trial_no_0.pth
223,1604282134-409324,25,6,42,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,02-11-2020,D:\data\cameramen\02-11-2020\1604282134-409324\train,/content/my_data/1604282134-409324.25.6.arch_no_21.trial_no_0.pth
226,1604282134-409324,25,6,101,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,02-11-2020,D:\data\cameramen\02-11-2020\1604282134-409324\train,/content/my_data/1604282134-409324.25.6.arch_no_22.trial_no_0.pth
224,1604282134-409324,25,6,123,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,02-11-2020,D:\data\cameramen\02-11-2020\1604282134-409324\train,/content/my_data/1604282134-409324.25.6.arch_no_23.trial_no_0.pth
225,1604282134-409324,25,6,1234,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,02-11-2020,D:\data\cameramen\02-11-2020\1604282134-409324\train,/content/my_data/1604282134-409324.25.6.arch_no_24.trial_no_0.pth
227,1604282134-409324,25,7,0,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,02-11-2020,D:\data\cameramen\02-11-2020\1604282134-409324\train,/content/my_data/1604282134-409324.25.7.arch_no_25.trial_no_0.pth
228,1604282134-409324,25,7,42,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,02-11-2020,D:\data\cameramen\02-11-2020\1604282134-409324\train,/content/my_data/1604282134-409324.25.7.arch_no_26.trial_no_0.pth
231,1604282134-409324,25,7,101,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,02-11-2020,D:\data\cameramen\02-11-2020\1604282134-409324\train,/content/my_data/1604282134-409324.25.7.arch_no_27.trial_no_0.pth
229,1604282134-409324,25,7,123,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,02-11-2020,D:\data\cameramen\02-11-2020\1604282134-409324\train,/content/my_data/1604282134-409324.25.7.arch_no_28.trial_no_0.pth
230,1604282134-409324,25,7,1234,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,02-11-2020,D:\data\cameramen\02-11-2020\1604282134-409324\train,/content/my_data/1604282134-409324.25.7.arch_no_29.trial_no_0.pth
232,1604282134-409324,25,8,0,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,02-11-2020,D:\data\cameramen\02-11-2020\1604282134-409324\train,/content/my_data/1604282134-409324.25.8.arch_no_30.trial_no_0.pth
233,1604282134-409324,25,8,42,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,02-11-2020,D:\data\cameramen\02-11-2020\1604282134-409324\train,/content/my_data/1604282134-409324.25.8.arch_no_31.trial_no_0.pth
236,1604282134-409324,25,8,101,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,02-11-2020,D:\data\cameramen\02-11-2020\1604282134-409324\train,/content/my_data/1604282134-409324.25.8.arch_no_32.trial_no_0.pth
234,1604282134-409324,25,8,123,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,02-11-2020,D:\data\cameramen\02-11-2020\1604282134-409324\train,/content/my_data/1604282134-409324.25.8.arch_no_33.trial_no_0.pth
235,1604282134-409324,25,8,1234,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,02-11-2020,D:\data\cameramen\02-11-2020\1604282134-409324\train,/content/my_data/1604282134-409324.25.8.arch_no_34.trial_no_0.pth
237,1604282134-409324,25,9,0,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,02-11-2020,D:\data\cameramen\02-11-2020\1604282134-409324\train,/content/my_data/1604282134-409324.25.9.arch_no_35.trial_no_0.pth
238,1604282134-409324,25,9,42,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,02-11-2020,D:\data\cameramen\02-11-2020\1604282134-409324\train,/content/my_data/1604282134-409324.25.9.arch_no_36.trial_no_0.pth
241,1604282134-409324,25,9,101,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,02-11-2020,D:\data\cameramen\02-11-2020\1604282134-409324\train,/content/my_data/1604282134-409324.25.9.arch_no_37.trial_no_0.pth
239,1604282134-409324,25,9,123,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,02-11-2020,D:\data\cameramen\02-11-2020\1604282134-409324\train,/content/my_data/1604282134-409324.25.9.arch_no_38.trial_no_0.pth
240,1604282134-409324,25,9,1234,True,cameramen,512,512,256.0,256.0,True,0.0001,100000,02-11-2020,D:\data\cameramen\02-11-2020\1604282134-409324\train,/content/my_data/1604282134-409324.25.9.arch_no_39.trial_no_0.pth
