,date,init-from,size(byte),footprint(%),psnr,bpp,CR,mse,ssim,cmprss-class,cmprss-class-2
160,1603905451-45262,-,263524.0,100.0,59.288876507548196,32.16845703125,0.1204823849061186,4.331774562160717e-06,0.9991934310650684,Baseline:hf=90:hl=8,BASELINE
161,1603905451-45262,-,263524.0,100.0,57.398973916068,32.16845703125,0.1204823849061186,6.846911674074362e-06,0.9993172251138572,Baseline:hf=90:hl=8,BASELINE
162,1603905451-45262,-,296284.0,100.0,52.64162374807893,36.16748046875,0.1071606971689325,2.237843000330032e-05,0.9992251647450732,Baseline:hf=90:hl=9,BASELINE
163,1603905451-45262,-,296284.0,100.0,56.784674893804656,36.16748046875,0.1071606971689325,7.107102646841668e-06,0.9982523489434256,Baseline:hf=90:hl=9,BASELINE
164,1603905451-45262,-,296284.0,100.0,61.784156039802774,36.16748046875,0.1071606971689325,2.515312189643737e-06,0.9995840351090493,Baseline:hf=90:hl=9,BASELINE
165,1604097384-058852,-,10644.0,100.0,28.84288776319657,1.29931640625,2.9829011649755732,0.0052751051262021065,0.8122257535425341,Baseline:hf=35:hl=2,BASELINE
166,1604097384-058852,-,10644.0,100.0,28.633534389954466,1.29931640625,2.9829011649755732,0.005540985148400068,0.7994204229449557,Baseline:hf=35:hl=2,BASELINE
167,1604097384-058852,-,10644.0,100.0,28.687415931019164,1.29931640625,2.9829011649755732,0.005474640987813473,0.8013016724222356,Baseline:hf=35:hl=2,BASELINE
168,1604097384-058852,-,10644.0,100.0,28.59558911383131,1.29931640625,2.9829011649755732,0.0056045306846499434,0.7958441659621254,Baseline:hf=35:hl=2,BASELINE
169,1604097384-058852,-,10644.0,100.0,28.617657295395322,1.29931640625,2.9829011649755732,0.005578990094363689,0.7968579837933119,Baseline:hf=35:hl=2,BASELINE
170,1604097384-058852,-,15684.0,100.0,31.99449666392338,1.91455078125,2.0243560316245857,0.0025461963377892967,0.8758672627089962,Baseline:hf=35:hl=3,BASELINE
171,1604097384-058852,-,15684.0,100.0,32.414421519649224,1.91455078125,2.0243560316245857,0.002298169769346714,0.8860573152128254,Baseline:hf=35:hl=3,BASELINE
172,1604097384-058852,-,15684.0,100.0,32.089340701829165,1.91455078125,2.0243560316245857,0.0024922634474933147,0.8753827553543555,Baseline:hf=35:hl=3,BASELINE
173,1604097384-058852,-,15684.0,100.0,32.421204094968544,1.91455078125,2.0243560316245857,0.002304673660546541,0.8849988226573566,Baseline:hf=35:hl=3,BASELINE
174,1604097384-058852,-,15684.0,100.0,32.73991944297774,1.91455078125,2.0243560316245857,0.0021368013694882393,0.8886894009577945,Baseline:hf=35:hl=3,BASELINE
175,1604097384-058852,-,20724.0,100.0,34.629095362170446,2.52978515625,1.5320401466898281,0.0013841234613209965,0.9183958478824348,Baseline:hf=35:hl=4,BASELINE
176,1604097384-058852,-,20724.0,100.0,35.75923309870864,2.52978515625,1.5320401466898281,0.0010678402613848448,0.9382208766329272,Baseline:hf=35:hl=4,BASELINE
177,1604097384-058852,-,20724.0,100.0,35.276794140195044,2.52978515625,1.5320401466898281,0.0011893387418240307,0.9313888210275664,Baseline:hf=35:hl=4,BASELINE
178,1604097384-058852,-,20724.0,100.0,35.56829680410028,2.52978515625,1.5320401466898281,0.0011113759828731418,0.9336501550125555,Baseline:hf=35:hl=4,BASELINE
179,1604097384-058852,-,20724.0,100.0,35.56133885672344,2.52978515625,1.5320401466898281,0.0010960258077830076,0.9365703385362182,Baseline:hf=35:hl=4,BASELINE
180,1604097384-058852,-,25764.0,100.0,37.03180353943864,3.14501953125,1.2323396988045334,0.0008301228517666459,0.9595059272957492,Baseline:hf=35:hl=5,BASELINE
181,1604097384-058852,-,25764.0,100.0,37.62491068093693,3.14501953125,1.2323396988045334,0.0006906708586029707,0.9547189272357643,Baseline:hf=35:hl=5,BASELINE
182,1604097384-058852,-,25764.0,100.0,38.29535812264404,3.14501953125,1.2323396988045334,0.000594064244069159,0.9620387042985749,Baseline:hf=35:hl=5,BASELINE
183,1604097384-058852,-,25764.0,100.0,37.522950059379504,3.14501953125,1.2323396988045334,0.0007011924171820282,0.9559338325825464,Baseline:hf=35:hl=5,BASELINE
184,1604097384-058852,-,25764.0,100.0,37.463819912292564,3.14501953125,1.2323396988045334,0.0007209075265564022,0.9567020479031044,Baseline:hf=35:hl=5,BASELINE
185,1604097384-058852,-,30804.0,100.0,39.49493340579495,3.76025390625,1.0307102973639788,0.0004542531387414783,0.9677278436450881,Baseline:hf=35:hl=6,BASELINE
186,1604097384-058852,-,30804.0,100.0,39.2979189910475,3.76025390625,1.0307102973639788,0.000479284324683249,0.9670307929923516,Baseline:hf=35:hl=6,BASELINE
187,1604097384-058852,-,30804.0,100.0,38.538510229563435,3.76025390625,1.0307102973639788,0.0006321837427094579,0.9689541423841268,Baseline:hf=35:hl=6,BASELINE
188,1604097384-058852,-,30804.0,100.0,37.55946034585485,3.76025390625,1.0307102973639788,0.0006045598420314491,0.9629185827208584,Baseline:hf=35:hl=6,BASELINE
189,1604097384-058852,-,30804.0,100.0,39.53683607736605,3.76025390625,1.0307102973639788,0.00044469564454630017,0.9669833742963106,Baseline:hf=35:hl=6,BASELINE
190,1604097384-058852,-,35844.0,100.0,39.814243809847454,4.37548828125,0.8857828367369713,0.00042825820855796337,0.9737878196895832,Baseline:hf=35:hl=7,BASELINE
191,1604097384-058852,-,35844.0,100.0,37.98848751654581,4.37548828125,0.8857828367369713,0.0005808195564895867,0.9703003769282488,Baseline:hf=35:hl=7,BASELINE
192,1604097384-058852,-,35844.0,100.0,40.65371507249119,4.37548828125,0.8857828367369713,0.0003446052724029869,0.9747059582124681,Baseline:hf=35:hl=7,BASELINE
193,1604097384-058852,-,35844.0,100.0,40.67988016753133,4.37548828125,0.8857828367369713,0.00034207181306555867,0.9741848646202468,Baseline:hf=35:hl=7,BASELINE
194,1604097384-058852,-,35844.0,100.0,39.98300122460096,4.37548828125,0.8857828367369713,0.00039562664460390806,0.9703086985260256,Baseline:hf=35:hl=7,BASELINE
195,1604097384-058852,-,40884.0,100.0,41.83038002669561,4.99072265625,0.7765874180608551,0.0002594022662378848,0.978747351896044,Baseline:hf=35:hl=8,BASELINE
196,1604097384-058852,-,40884.0,100.0,41.767647368156005,4.99072265625,0.7765874180608551,0.00026749342214316135,0.9784427064625866,Baseline:hf=35:hl=8,BASELINE
197,1604097384-058852,-,40884.0,100.0,42.207486887944974,4.99072265625,0.7765874180608551,0.0002506263263057917,0.980747183166546,Baseline:hf=35:hl=8,BASELINE
198,1604097384-058852,-,40884.0,100.0,40.941074050611036,4.99072265625,0.7765874180608551,0.0003112430276814848,0.9778473833549056,Baseline:hf=35:hl=8,BASELINE
199,1604097384-058852,-,40884.0,100.0,41.167837032228796,4.99072265625,0.7765874180608551,0.000311555719235912,0.9755901715033616,Baseline:hf=35:hl=8,BASELINE
200,1604097384-058852,-,45924.0,100.0,42.668854810329854,5.60595703125,0.6913596376622245,0.0002117184922099113,0.9811057693304108,Baseline:hf=35:hl=9,BASELINE
201,1604097384-058852,-,45924.0,100.0,41.917498222192286,5.60595703125,0.6913596376622245,0.0002596703707240522,0.979225351423796,Baseline:hf=35:hl=9,BASELINE
202,1604097384-058852,-,45924.0,100.0,41.25327480545943,5.60595703125,0.6913596376622245,0.00025671295588836074,0.9819304920274314,Baseline:hf=35:hl=9,BASELINE
203,1604097384-058852,-,45924.0,100.0,41.82780336211028,5.60595703125,0.6913596376622245,0.0002708392858039588,0.980745231851936,Baseline:hf=35:hl=9,BASELINE
204,1604097384-058852,-,45924.0,100.0,42.447751507901145,5.60595703125,0.6913596376622245,0.0002258950989926234,0.9806390469903714,Baseline:hf=35:hl=9,BASELINE
205,1604282134-409324,-,5604.0,100.0,25.22276229770789,0.68408203125,5.665596002855103,0.012147130444645882,0.7088032364854298,Baseline:hf=25:hl=2,BASELINE
206,1604282134-409324,-,5604.0,100.0,24.28428752444097,0.68408203125,5.665596002855103,0.01515369303524494,0.6634492329479499,Baseline:hf=25:hl=2,BASELINE
207,1604282134-409324,-,5604.0,100.0,24.97450469329523,0.68408203125,5.665596002855103,0.012943855486810207,0.7016034561026439,Baseline:hf=25:hl=2,BASELINE
208,1604282134-409324,-,5604.0,100.0,24.795369363842074,0.68408203125,5.665596002855103,0.013476845808327198,0.6825670186448353,Baseline:hf=25:hl=2,BASELINE
209,1604282134-409324,-,5604.0,100.0,24.431625258780922,0.68408203125,5.665596002855103,0.014659778214991091,0.6704509618372038,Baseline:hf=25:hl=2,BASELINE
210,1604282134-409324,-,8204.0,100.0,28.583569143703127,1.00146484375,3.870063383715261,0.005571502260863781,0.8068985804816179,Baseline:hf=25:hl=3,BASELINE
211,1604282134-409324,-,8204.0,100.0,28.055760865944706,1.00146484375,3.870063383715261,0.006285171024501325,0.7883467576955971,Baseline:hf=25:hl=3,BASELINE
212,1604282134-409324,-,8204.0,100.0,29.26329402683475,1.00146484375,3.870063383715261,0.004750447813421489,0.8389676912955788,Baseline:hf=25:hl=3,BASELINE
213,1604282134-409324,-,8204.0,100.0,28.59744619626133,1.00146484375,3.870063383715261,0.005542004946619272,0.8192139944013552,Baseline:hf=25:hl=3,BASELINE
214,1604282134-409324,-,8204.0,100.0,28.19725126189257,1.00146484375,3.870063383715261,0.0061037875711917895,0.7992734310611936,Baseline:hf=25:hl=3,BASELINE
215,1604282134-409324,-,10804.0,100.0,30.25950123689683,1.31884765625,2.9387263976305067,0.0037848032079637046,0.8465445936233674,Baseline:hf=25:hl=4,BASELINE
216,1604282134-409324,-,10804.0,100.0,30.706038834770744,1.31884765625,2.9387263976305067,0.003401387948542833,0.8611528707597971,Baseline:hf=25:hl=4,BASELINE
217,1604282134-409324,-,10804.0,100.0,30.652510536360715,1.31884765625,2.9387263976305067,0.0034525650553405285,0.8580306835165479,Baseline:hf=25:hl=4,BASELINE
218,1604282134-409324,-,10804.0,100.0,30.578259438602675,1.31884765625,2.9387263976305067,0.00351029634475708,0.8561267550452965,Baseline:hf=25:hl=4,BASELINE
219,1604282134-409324,-,10804.0,100.0,30.664157940391025,1.31884765625,2.9387263976305067,0.0034402064047753807,0.8547575132463444,Baseline:hf=25:hl=4,BASELINE
220,1604282134-409324,-,13404.0,100.0,32.93247400229127,1.63623046875,2.368695911668159,0.0020656250417232518,0.9058848952934434,Baseline:hf=25:hl=5,BASELINE
221,1604282134-409324,-,13404.0,100.0,32.40110257840697,1.63623046875,2.368695911668159,0.002303811023011804,0.8956962023121446,Baseline:hf=25:hl=5,BASELINE
222,1604282134-409324,-,13404.0,100.0,33.05814523148722,1.63623046875,2.368695911668159,0.001963503193110228,0.9077704928951718,Baseline:hf=25:hl=5,BASELINE
223,1604282134-409324,-,13404.0,100.0,32.41154136678463,1.63623046875,2.368695911668159,0.002301024505868554,0.8881943823700608,Baseline:hf=25:hl=5,BASELINE
224,1604282134-409324,-,13404.0,100.0,33.0340630512029,1.63623046875,2.368695911668159,0.00200109020806849,0.9077849589672156,Baseline:hf=25:hl=5,BASELINE
225,1604282134-409324,-,16004.0,100.0,34.476150398493964,1.95361328125,1.98387903024244,0.0014447018038481474,0.9271189788869256,Baseline:hf=25:hl=6,BASELINE
226,1604282134-409324,-,16004.0,100.0,33.477992851023856,1.95361328125,1.98387903024244,0.0018039895221591,0.9116475067600897,Baseline:hf=25:hl=6,BASELINE
227,1604282134-409324,-,16004.0,100.0,33.699406700740035,1.95361328125,1.98387903024244,0.0016954531893134115,0.9175207210678176,Baseline:hf=25:hl=6,BASELINE
228,1604282134-409324,-,16004.0,100.0,33.5213680569594,1.95361328125,1.98387903024244,0.0017809729324653747,0.9098119584469216,Baseline:hf=25:hl=6,BASELINE
229,1604282134-409324,-,16004.0,100.0,34.023673718350445,1.95361328125,1.98387903024244,0.0015599231701344252,0.919790780566414,Baseline:hf=25:hl=6,BASELINE
230,1604282134-409324,-,18604.0,100.0,35.17276328623714,2.27099609375,1.7066222317781123,0.0012103361077606678,0.9319784791997312,Baseline:hf=25:hl=7,BASELINE
231,1604282134-409324,-,18604.0,100.0,34.490730984815,2.27099609375,1.7066222317781123,0.0014098933897912502,0.9269830441505142,Baseline:hf=25:hl=7,BASELINE
232,1604282134-409324,-,18604.0,100.0,34.950791518679104,2.27099609375,1.7066222317781123,0.0012956999707967045,0.9302065469392632,Baseline:hf=25:hl=7,BASELINE
233,1604282134-409324,-,18604.0,100.0,34.50477389375895,2.27099609375,1.7066222317781123,0.0014131952775642276,0.9207348841562496,Baseline:hf=25:hl=7,BASELINE
234,1604282134-409324,-,18604.0,100.0,34.946024516108714,2.27099609375,1.7066222317781123,0.00131182256154716,0.9318525107914032,Baseline:hf=25:hl=7,BASELINE
235,1604282134-409324,-,21204.0,100.0,35.692645246588796,2.58837890625,1.4973589888700245,0.00107193598523736,0.9411375550549602,Baseline:hf=25:hl=8,BASELINE
236,1604282134-409324,-,21204.0,100.0,36.03498749107195,2.58837890625,1.4973589888700245,0.0010058435145765543,0.9440797291148916,Baseline:hf=25:hl=8,BASELINE
237,1604282134-409324,-,21204.0,100.0,36.32925462705821,2.58837890625,1.4973589888700245,0.000936858938075602,0.9439182779678572,Baseline:hf=25:hl=8,BASELINE
238,1604282134-409324,-,21204.0,100.0,35.746487466225155,2.58837890625,1.4973589888700245,0.0010649038013070822,0.9378549008195122,Baseline:hf=25:hl=8,BASELINE
239,1604282134-409324,-,21204.0,100.0,35.549660394453845,2.58837890625,1.4973589888700245,0.0011125562014058232,0.9375661608298876,Baseline:hf=25:hl=8,BASELINE
240,1604282134-409324,-,23804.0,100.0,36.59702243224254,2.90576171875,1.3338094437909596,0.0008792346343398094,0.9474319169205359,Baseline:hf=25:hl=9,BASELINE
241,1604282134-409324,-,23804.0,100.0,36.833163083124795,2.90576171875,1.3338094437909596,0.0008346583927050233,0.9507954707500628,Baseline:hf=25:hl=9,BASELINE
242,1604282134-409324,-,23804.0,100.0,36.06136363778771,2.90576171875,1.3338094437909596,0.0010452819988131523,0.9482990892638828,Baseline:hf=25:hl=9,BASELINE
243,1604282134-409324,-,23804.0,100.0,36.480886028676025,2.90576171875,1.3338094437909596,0.0008971584029495717,0.9441416187627292,Baseline:hf=25:hl=9,BASELINE
244,1604282134-409324,-,23804.0,100.0,35.73232440551187,2.90576171875,1.3338094437909596,0.0009886632906273007,0.9469168326790278,Baseline:hf=25:hl=9,BASELINE
245,1604414366-573355,-,708.0,100.0,17.61947930198491,0.08642578125,44.8446327683616,0.06933248043060303,0.488914852581114,Baseline:hf=8:hl=2,BASELINE
246,1604414366-573355,-,708.0,100.0,17.324123144194758,0.08642578125,44.8446327683616,0.07482198625802994,0.4022661962388277,Baseline:hf=8:hl=2,BASELINE
247,1604414366-573355,-,708.0,100.0,16.20136247706616,0.08642578125,44.8446327683616,0.09724751114845276,0.4023347065362366,Baseline:hf=8:hl=2,BASELINE
248,1604414366-573355,-,708.0,100.0,17.849573670867166,0.08642578125,44.8446327683616,0.06612326949834824,0.4976394410613317,Baseline:hf=8:hl=2,BASELINE
249,1604414366-573355,-,708.0,100.0,18.51676268172914,0.08642578125,44.8446327683616,0.056888580322265625,0.4982636952286738,Baseline:hf=8:hl=2,BASELINE
250,1604414366-573355,-,996.0,100.0,17.78239626639721,0.12158203125,31.877510040160647,0.06667722761631012,0.4681183908454545,Baseline:hf=8:hl=3,BASELINE
251,1604414366-573355,-,996.0,100.0,17.61758383929451,0.12158203125,31.877510040160647,0.06926180422306061,0.4646060606182378,Baseline:hf=8:hl=3,BASELINE
252,1604414366-573355,-,996.0,100.0,17.883842733533765,0.12158203125,31.877510040160647,0.06515897810459137,0.5383000912044559,Baseline:hf=8:hl=3,BASELINE
253,1604414366-573355,-,996.0,100.0,18.75251024222365,0.12158203125,31.877510040160647,0.05361086502671242,0.5304774587735444,Baseline:hf=8:hl=3,BASELINE
254,1604414366-573355,-,996.0,100.0,19.620143018796227,0.12158203125,31.877510040160647,0.04383635148406029,0.5578719328882988,Baseline:hf=8:hl=3,BASELINE
255,1604414366-573355,-,1284.0,100.0,18.155625296985125,0.15673828125,24.72741433021807,0.06123264878988266,0.4722080793498935,Baseline:hf=8:hl=4,BASELINE
256,1604414366-573355,-,1284.0,100.0,18.41320956795022,0.15673828125,24.72741433021807,0.05785011872649193,0.4676252468815834,Baseline:hf=8:hl=4,BASELINE
257,1604414366-573355,-,1284.0,100.0,17.575949165348838,0.15673828125,24.72741433021807,0.07016146928071976,0.4787109482767353,Baseline:hf=8:hl=4,BASELINE
258,1604414366-573355,-,1284.0,100.0,19.429978847512366,0.15673828125,24.72741433021807,0.045710332691669464,0.5673954278058153,Baseline:hf=8:hl=4,BASELINE
259,1604414366-573355,-,1284.0,100.0,20.477689436945035,0.15673828125,24.72741433021807,0.035882804542779916,0.6094765151923268,Baseline:hf=8:hl=4,BASELINE
260,1604414366-573355,-,1572.0,100.0,19.303917066816553,0.19189453125,20.197201017811704,0.04697168618440628,0.5615071730224788,Baseline:hf=8:hl=5,BASELINE
261,1604414366-573355,-,1572.0,100.0,19.005679834003605,0.19189453125,20.197201017811704,0.05032460391521454,0.4963650992571127,Baseline:hf=8:hl=5,BASELINE
262,1604414366-573355,-,1572.0,100.0,17.76366981900653,0.19189453125,20.197201017811704,0.06704063713550568,0.5019130069138997,Baseline:hf=8:hl=5,BASELINE
263,1604414366-573355,-,1572.0,100.0,20.07367026187264,0.19189453125,20.197201017811704,0.039397001266479485,0.6126169709803861,Baseline:hf=8:hl=5,BASELINE
264,1604414366-573355,-,1572.0,100.0,20.447194776186173,0.19189453125,20.197201017811704,0.03619348630309105,0.6034738136681483,Baseline:hf=8:hl=5,BASELINE
265,1604414366-573355,-,1860.0,100.0,19.43218924922372,0.22705078125,17.06989247311828,0.04560041427612305,0.562193578490253,Baseline:hf=8:hl=6,BASELINE
266,1604414366-573355,-,1860.0,100.0,18.355099095054946,0.22705078125,17.06989247311828,0.058418549597263336,0.4825544034489229,Baseline:hf=8:hl=6,BASELINE
267,1604414366-573355,-,1860.0,100.0,17.6670745540071,0.22705078125,17.06989247311828,0.06846354156732559,0.4869239297133198,Baseline:hf=8:hl=6,BASELINE
268,1604414366-573355,-,1860.0,100.0,19.22655195453711,0.22705078125,17.06989247311828,0.047812044620513916,0.5595759661616545,Baseline:hf=8:hl=6,BASELINE
269,1604414366-573355,-,1860.0,100.0,21.196070860916343,0.22705078125,17.06989247311828,0.03039252758026123,0.6232236286404528,Baseline:hf=8:hl=6,BASELINE
270,1604414366-573355,-,2148.0,100.0,18.126656873041817,0.26220703125,14.78119180633147,0.061570014804601676,0.4740600775615737,Baseline:hf=8:hl=7,BASELINE
271,1604414366-573355,-,2148.0,100.0,18.86446598809596,0.26220703125,14.78119180633147,0.05193471908569336,0.5116866624743452,Baseline:hf=8:hl=7,BASELINE
272,1604414366-573355,-,2148.0,100.0,17.65872670231318,0.26220703125,14.78119180633147,0.06860383599996568,0.4922358830583874,Baseline:hf=8:hl=7,BASELINE
273,1604414366-573355,-,2148.0,100.0,20.392644461309395,0.26220703125,14.78119180633147,0.036554433405399316,0.6273947837279064,Baseline:hf=8:hl=7,BASELINE
274,1604414366-573355,-,2148.0,100.0,22.305946330183467,0.26220703125,14.78119180633147,0.02354862168431282,0.7053725207450651,Baseline:hf=8:hl=7,BASELINE
275,1604414366-573355,-,2436.0,100.0,18.566329860259106,0.29736328125,13.033661740558292,0.05566981062293053,0.5021477497946845,Baseline:hf=8:hl=8,BASELINE
276,1604414366-573355,-,2436.0,100.0,17.849214821919027,0.29736328125,13.033661740558292,0.06564340740442276,0.4242016173316859,Baseline:hf=8:hl=8,BASELINE
277,1604414366-573355,-,2436.0,100.0,18.85953622524913,0.29736328125,13.033661740558292,0.05204171687364578,0.5267685649771716,Baseline:hf=8:hl=8,BASELINE
278,1604414366-573355,-,2436.0,100.0,21.27732268280708,0.29736328125,13.033661740558292,0.029835611581802368,0.6431944762489739,Baseline:hf=8:hl=8,BASELINE
279,1604414366-573355,-,2436.0,100.0,21.933203757417665,0.29736328125,13.033661740558292,0.02563963457942009,0.6711803448692989,Baseline:hf=8:hl=8,BASELINE
280,1604414366-573355,-,2724.0,100.0,17.93413301215859,0.33251953125,11.655653450807636,0.06448279321193695,0.4591204599915055,Baseline:hf=8:hl=9,BASELINE
281,1604414366-573355,-,2724.0,100.0,19.37610395972427,0.33251953125,11.655653450807636,0.046160660684108734,0.5218675497646811,Baseline:hf=8:hl=9,BASELINE
282,1604414366-573355,-,2724.0,100.0,17.201996420213867,0.33251953125,11.655653450807636,0.07612241059541702,0.4546569633565774,Baseline:hf=8:hl=9,BASELINE
283,1604414366-573355,-,2724.0,100.0,21.03616466178107,0.33251953125,11.655653450807636,0.031567540019750595,0.6490884708919759,Baseline:hf=8:hl=9,BASELINE
284,1604414366-573355,-,2724.0,100.0,22.431350539089976,0.33251953125,11.655653450807636,0.022860139608383186,0.6938133348885884,Baseline:hf=8:hl=9,BASELINE
285,1604594787-201566,-,8964.0,100.0,27.211294229824357,1.09423828125,3.5419455600178487,0.007749371696263552,0.7621302905709967,Baseline:hf=32:hl=2,BASELINE
286,1604594787-201566,-,8964.0,100.0,27.521461866324266,1.09423828125,3.5419455600178487,0.007180761545896529,0.7626222523455277,Baseline:hf=32:hl=2,BASELINE
287,1604594787-201566,-,8964.0,100.0,27.97370049347705,1.09423828125,3.5419455600178487,0.006483374629169703,0.7890093143636359,Baseline:hf=32:hl=2,BASELINE
288,1604594787-201566,-,8964.0,100.0,27.555131250495467,1.09423828125,3.5419455600178487,0.00712293665856123,0.7612897906565945,Baseline:hf=32:hl=2,BASELINE
289,1604594787-201566,-,8964.0,100.0,27.07000273177357,1.09423828125,3.5419455600178487,0.007986832410097122,0.7436971446460852,Baseline:hf=32:hl=2,BASELINE
290,1604594787-201566,-,13188.0,100.0,31.440541137664795,1.60986328125,2.407491659084016,0.00288053834810853,0.8701014308659571,Baseline:hf=32:hl=3,BASELINE
291,1604594787-201566,-,13188.0,100.0,30.865860550277876,1.60986328125,2.407491659084016,0.003296002047136426,0.8480745495873793,Baseline:hf=32:hl=3,BASELINE
292,1604594787-201566,-,13188.0,100.0,31.427540743554,1.60986328125,2.407491659084016,0.002897458616644144,0.873329713940686,Baseline:hf=32:hl=3,BASELINE
293,1604594787-201566,-,13188.0,100.0,31.106655543841853,1.60986328125,2.407491659084016,0.0031264473218470808,0.8571907499150058,Baseline:hf=32:hl=3,BASELINE
294,1604594787-201566,-,13188.0,100.0,31.004176994424117,1.60986328125,2.407491659084016,0.0031876813154667607,0.8573346021770272,Baseline:hf=32:hl=3,BASELINE
295,1604594787-201566,-,17412.0,100.0,34.59232352366089,2.12548828125,1.823455088444751,0.0013901129132136705,0.9258404197816608,Baseline:hf=32:hl=4,BASELINE
296,1604594787-201566,-,17412.0,100.0,34.397567914483574,2.12548828125,1.823455088444751,0.001454547280445695,0.9213449456329948,Baseline:hf=32:hl=4,BASELINE
297,1604594787-201566,-,17412.0,100.0,34.0118760539763,2.12548828125,1.823455088444751,0.0015904295723885298,0.9221667352693312,Baseline:hf=32:hl=4,BASELINE
298,1604594787-201566,-,17412.0,100.0,34.40167248967623,2.12548828125,1.823455088444751,0.001453793840482831,0.9226814552918248,Baseline:hf=32:hl=4,BASELINE
299,1604594787-201566,-,17412.0,100.0,34.02658046626616,2.12548828125,1.823455088444751,0.0015832927310839295,0.9224676664919036,Baseline:hf=32:hl=4,BASELINE
300,1604594787-201566,-,21636.0,100.0,36.245795273107575,2.64111328125,1.4674616380107228,0.0009504590998403727,0.9456734071550766,Baseline:hf=32:hl=5,BASELINE
301,1604594787-201566,-,21636.0,100.0,36.38048558052126,2.64111328125,1.4674616380107228,0.0009207114926539359,0.9439438711066718,Baseline:hf=32:hl=5,BASELINE
302,1604594787-201566,-,21636.0,100.0,35.98596609164197,2.64111328125,1.4674616380107228,0.0010084911482408645,0.9419118635194728,Baseline:hf=32:hl=5,BASELINE
303,1604594787-201566,-,21636.0,100.0,36.340863871968786,2.64111328125,1.4674616380107228,0.0009290471207350492,0.9486870951068314,Baseline:hf=32:hl=5,BASELINE
304,1604594787-201566,-,21636.0,100.0,36.45343529715196,2.64111328125,1.4674616380107228,0.0009053777903318404,0.9467871571741612,Baseline:hf=32:hl=5,BASELINE
305,1604594787-201566,-,25860.0,100.0,37.88972430724078,3.15673828125,1.2277648878576952,0.0006503578042611482,0.9593700154404678,Baseline:hf=32:hl=6,BASELINE
306,1604594787-201566,-,25860.0,100.0,37.06012956192175,3.15673828125,1.2277648878576952,0.0007872443529777229,0.9508203557017106,Baseline:hf=32:hl=6,BASELINE
307,1604594787-201566,-,25860.0,100.0,37.81583017816109,3.15673828125,1.2277648878576952,0.0006616751197725534,0.9583739276489344,Baseline:hf=32:hl=6,BASELINE
308,1604594787-201566,-,25860.0,100.0,38.4021487082975,3.15673828125,1.2277648878576952,0.0005779124330729246,0.9612527326404592,Baseline:hf=32:hl=6,BASELINE
309,1604594787-201566,-,25860.0,100.0,37.95072973053857,3.15673828125,1.2277648878576952,0.0006412832299247384,0.9571150182031825,Baseline:hf=32:hl=6,BASELINE
310,1604594787-201566,-,30084.0,100.0,39.27085543585064,3.67236328125,1.0553782741656694,0.0004731468216050416,0.9671319738338314,Baseline:hf=32:hl=7,BASELINE
311,1604594787-201566,-,30084.0,100.0,38.948133386715604,3.67236328125,1.0553782741656694,0.0005096290842629969,0.9648738609222378,Baseline:hf=32:hl=7,BASELINE
312,1604594787-201566,-,30084.0,100.0,39.477560624376046,3.67236328125,1.0553782741656694,0.00045117668923921883,0.9679489639106984,Baseline:hf=32:hl=7,BASELINE
313,1604594787-201566,-,30084.0,100.0,39.005578096949336,3.67236328125,1.0553782741656694,0.0005030141328461468,0.9671651330361348,Baseline:hf=32:hl=7,BASELINE
314,1604594787-201566,-,30084.0,100.0,38.934851542995865,3.67236328125,1.0553782741656694,0.0005112543003633618,0.964853695410756,Baseline:hf=32:hl=7,BASELINE
315,1604594787-201566,-,34308.0,100.0,38.974708537651175,4.18798828125,0.9254401305817884,0.0005065589211881161,0.9737535487309744,Baseline:hf=32:hl=8,BASELINE
316,1604594787-201566,-,34308.0,100.0,38.58907041464296,4.18798828125,0.9254401305817884,0.0005535590462386608,0.9699427810400408,Baseline:hf=32:hl=8,BASELINE
317,1604594787-201566,-,34308.0,100.0,39.48732772925287,4.18798828125,0.9254401305817884,0.00045015395153313875,0.9702551772518054,Baseline:hf=32:hl=8,BASELINE
318,1604594787-201566,-,34308.0,100.0,39.980458430010025,4.18798828125,0.9254401305817884,0.0004018496547359973,0.9709855807129154,Baseline:hf=32:hl=8,BASELINE
319,1604594787-201566,-,34308.0,100.0,39.81633942508745,4.18798828125,0.9254401305817884,0.00041730728116817767,0.970810760639004,Baseline:hf=32:hl=8,BASELINE
320,1604594787-201566,-,38532.0,100.0,40.38768731543652,4.70361328125,0.8239904494965223,0.0003658997011370957,0.9752101628859482,Baseline:hf=32:hl=9,BASELINE
321,1604594787-201566,-,38532.0,100.0,40.91850807282349,4.70361328125,0.8239904494965223,0.00032376748276874423,0.9749293769988072,Baseline:hf=32:hl=9,BASELINE
322,1604594787-201566,-,38532.0,100.0,40.52445491427757,4.70361328125,0.8239904494965223,0.0003545199579093605,0.9751776946520044,Baseline:hf=32:hl=9,BASELINE
323,1604594787-201566,-,38532.0,100.0,40.85173520436929,4.70361328125,0.8239904494965223,0.00032879895297810435,0.9753000890474356,Baseline:hf=32:hl=9,BASELINE
324,1604594787-201566,-,38532.0,100.0,41.11428041095452,4.70361328125,0.8239904494965223,0.0003094888525083661,0.9765039243748376,Baseline:hf=32:hl=9,BASELINE
325,-,-,4133.0,4.921409859490355,33.27099267148272,0.5045166015625,7.682071134768933,30.61830139160156,0.9394240300031548,JPEG:20,JPEG
